market_name,home_team,away_team,player_name,line,over_price,over_agency,under_price,under_agency,match,margin
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Aliaksei Protas,1.5,1.68,Bet365,2.02,Neds,Pittsburgh Penguins v Washington Capitals,-9.028760018859039
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Michael Bunting,1.5,1.68,Bet365,2.02,Neds,Pittsburgh Penguins v Washington Capitals,-9.028760018859039
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Frank Vatrano,2.5,1.68,Bet365,2.02,Neds,Boston Bruins v Anaheim Ducks,-9.028760018859039
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Trevor Zegras,1.5,1.68,Bet365,2.02,Neds,Boston Bruins v Anaheim Ducks,-9.028760018859039
Player Shots on Goal,Toronto Maple Leafs,Carolina Hurricanes,Jackson Blake,1.5,1.68,Bet365,2.02,Neds,Toronto Maple Leafs v Carolina Hurricanes,-9.028760018859039
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Dylan Larkin,3.5,2.02,Neds,1.68,Bet365,Detroit Red Wings v Minnesota Wild,-9.028760018859039
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Erik Karlsson,2.5,2.02,Neds,1.68,Bet365,Pittsburgh Penguins v Washington Capitals,-9.028760018859039
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Owen Tippett,2.5,2.1,Neds,1.628,Pinnacle,Philadelphia Flyers v Edmonton Oilers,-9.044109044109039
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Pavel Buchnevich,1.5,1.598,Pinnacle,2.15,Neds,St. Louis Blues v Winnipeg Jets,-9.089850685449829
Player Shots on Goal,New Jersey Devils,Dallas Stars,Roope Hintz,1.5,1.571,Pinnacle,2.2,Neds,New Jersey Devils v Dallas Stars,-9.108269197384411
Player Shots on Goal,Toronto Maple Leafs,Carolina Hurricanes,Seth Jarvis,2.5,2.25,Neds,1.546,Pinnacle,Toronto Maple Leafs v Carolina Hurricanes,-9.12749748454793
Player Shots on Goal,Buffalo Sabres,New York Rangers,Artemi Panarin,3.5,2.3,Neds,1.523,Pinnacle,Buffalo Sabres v New York Rangers,-9.13814268177795
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Thomas Chabot,2.5,2.3,Neds,1.523,Pinnacle,Ottawa Senators v Montreal Canadiens,-9.13814268177795
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Jack Eichel,2.5,1.523,Pinnacle,2.3,Neds,Vegas Golden Knights v Vancouver Canucks,-9.13814268177795
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Darnell Nurse,1.5,1.625,Pinnacle,2.1,Neds,Philadelphia Flyers v Edmonton Oilers,-9.15750915750917
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Tim Stutzle,2.5,2.35,Neds,1.5,Pinnacle,Ottawa Senators v Montreal Canadiens,-9.219858156028371
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Mats Zuccarello,2.5,2.4,Neds,1.48,Pinnacle,Detroit Red Wings v Minnesota Wild,-9.23423423423424
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Brock Boeser,1.5,1.543,Pinnacle,2.25,Neds,Vegas Golden Knights v Vancouver Canucks,-9.25325844314826
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Jack Eichel,2.5,1.52,Bet365,2.3,Neds,Vegas Golden Knights v Vancouver Canucks,-9.267734553775764
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Troy Terry,1.5,1.52,Bet365,2.3,Neds,Boston Bruins v Anaheim Ducks,-9.267734553775764
Player Shots on Goal,Buffalo Sabres,New York Rangers,Artemi Panarin,3.5,2.3,Neds,1.52,Bet365,Buffalo Sabres v New York Rangers,-9.267734553775764
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Thomas Chabot,2.5,2.3,Neds,1.52,Bet365,Ottawa Senators v Montreal Canadiens,-9.267734553775764
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Viktor Arvidsson,2.5,2.4,Neds,1.478,Pinnacle,Philadelphia Flyers v Edmonton Oilers,-9.325665313486686
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Darnell Nurse,1.5,1.62,Bet365,2.1,Neds,Philadelphia Flyers v Edmonton Oilers,-9.347442680776009
Player Shots on Goal,Florida Panthers,Seattle Kraken,Aaron Ekblad,1.5,1.476,Pinnacle,2.4,Neds,Florida Panthers v Seattle Kraken,-9.417344173441734
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Travis Konecny,1.5,1.476,Pinnacle,2.4,Neds,Philadelphia Flyers v Edmonton Oilers,-9.417344173441734
Player Shots on Goal,Los Angeles Kings,Utah Hockey Club,Warren Foegele,2.5,2.4,Neds,1.473,Pinnacle,Los Angeles Kings v Utah Hockey Club,-9.555329260013568
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Dylan Larkin,3.5,2.02,Neds,1.625,Pinnacle,Detroit Red Wings v Minnesota Wild,-11.043412033511046
