id,name,rot_num,line_id,price,handicap,selection,home_team,away_team
1603993715,Over,54,4724140188,2.69,0.5,Brandon Saad (Points),New York Rangers,Vegas Golden Knights
1603993716,Under,55,4724140189,1.413,0.5,Brandon Saad (Points),New York Rangers,Vegas Golden Knights
1603993728,Under,55,4724144430,1.396,0.5,Noah Hanifin (Points),New York Rangers,Vegas Golden Knights
1603993727,Over,54,4724144429,2.75,0.5,Noah Hanifin (Points),New York Rangers,Vegas Golden Knights
1603993718,Over,54,4724185468,2.48,0.5,Victor Olofsson (Points),New York Rangers,Vegas Golden Knights
1603993719,Under,55,4724185469,1.483,0.5,Victor Olofsson (Points),New York Rangers,Vegas Golden Knights
1603993733,Over,56,4724144517,2.64,0.5,Anthony Duclair (Points),Florida Panthers,New York Islanders
1603993734,Under,57,4724144518,1.431,0.5,Anthony Duclair (Points),Florida Panthers,New York Islanders
1603971738,Over,60,4724087005,2.7,1.5,Clayton Keller (Points),Utah Hockey Club,St. Louis Blues
1603971739,Under,61,4724087006,1.414,1.5,Clayton Keller (Points),Utah Hockey Club,St. Louis Blues
1603971723,Over,60,4724086985,1.574,0.5,Nick Schmaltz (Points),Utah Hockey Club,St. Louis Blues
1603971724,Under,61,4724086986,2.28,0.5,Nick Schmaltz (Points),Utah Hockey Club,St. Louis Blues
1603971774,Over,60,4724087051,2.38,0.5,Matias Maccelli (Points),Utah Hockey Club,St. Louis Blues
1603971775,Under,61,4724087052,1.606,0.5,Matias Maccelli (Points),Utah Hockey Club,St. Louis Blues
1603971762,Over,60,4724171745,2.1,0.5,Barrett Hayton (Points),Utah Hockey Club,St. Louis Blues
1603971763,Under,61,4724171746,1.68,0.5,Barrett Hayton (Points),Utah Hockey Club,St. Louis Blues
1603971747,Over,60,4724087011,1.833,0.5,Mikhail Sergachev (Points),Utah Hockey Club,St. Louis Blues
1603971748,Under,61,4724087012,1.909,0.5,Mikhail Sergachev (Points),Utah Hockey Club,St. Louis Blues
1603971786,Over,60,4724087073,2.17,0.5,Josh Doan (Points),Utah Hockey Club,St. Louis Blues
1603971787,Under,61,4724087074,1.641,0.5,Josh Doan (Points),Utah Hockey Club,St. Louis Blues
1603971866,Over,60,4724245872,2.49,0.5,Jake Neighbours (Points),Utah Hockey Club,St. Louis Blues
1603971867,Under,61,4724245873,1.552,0.5,Jake Neighbours (Points),Utah Hockey Club,St. Louis Blues
1603971857,Over,60,4724245868,1.917,0.5,Dylan Holloway (Points),Utah Hockey Club,St. Louis Blues
1603971858,Under,61,4724245869,1.813,0.5,Dylan Holloway (Points),Utah Hockey Club,St. Louis Blues
1603971845,Over,60,4724245862,1.746,0.5,Robert Thomas (Points),Utah Hockey Club,St. Louis Blues
1603971846,Under,61,4724245863,2.0,0.5,Robert Thomas (Points),Utah Hockey Club,St. Louis Blues
1603971800,Over,60,4724245852,2.19,0.5,Brayden Schenn (Points),Utah Hockey Club,St. Louis Blues
1603971801,Under,61,4724245853,1.621,0.5,Brayden Schenn (Points),Utah Hockey Club,St. Louis Blues
1603971833,Over,60,4724207074,1.787,0.5,Pavel Buchnevich (Points),Utah Hockey Club,St. Louis Blues
1603971834,Under,61,4724207075,1.952,0.5,Pavel Buchnevich (Points),Utah Hockey Club,St. Louis Blues
1603971821,Over,60,4724086997,1.675,0.5,Jordan Kyrou (Points),Utah Hockey Club,St. Louis Blues
1603971822,Under,61,4724086998,2.1,0.5,Jordan Kyrou (Points),Utah Hockey Club,St. Louis Blues
1603971809,Over,60,4724245854,2.44,0.5,Justin Faulk (Points),Utah Hockey Club,St. Louis Blues
1603971810,Under,61,4724245855,1.502,0.5,Justin Faulk (Points),Utah Hockey Club,St. Louis Blues
1603995464,Over,60,4724203888,2.57,0.5,Colton Parayko (Points),Utah Hockey Club,St. Louis Blues
1603995465,Under,61,4724203889,1.454,0.5,Colton Parayko (Points),Utah Hockey Club,St. Louis Blues
1603995456,Under,61,4724201039,1.438,0.5,Cam Fowler (Points),Utah Hockey Club,St. Louis Blues
1603995455,Over,60,4724201038,2.61,0.5,Cam Fowler (Points),Utah Hockey Club,St. Louis Blues
1603975095,Over,62,4723884101,2.5,0.5,Vladimir Tarasenko (Points),Vancouver Canucks,Detroit Red Wings
1603975096,Under,63,4723884102,1.478,0.5,Vladimir Tarasenko (Points),Vancouver Canucks,Detroit Red Wings
1603975131,Over,62,4723978285,1.917,0.5,Jake DeBrusk (Points),Vancouver Canucks,Detroit Red Wings
1603975132,Under,63,4723978286,1.819,0.5,Jake DeBrusk (Points),Vancouver Canucks,Detroit Red Wings
1603975119,Over,62,4723926311,1.763,0.5,Alex DeBrincat (Points),Vancouver Canucks,Detroit Red Wings
1603975120,Under,63,4723926312,1.98,0.5,Alex DeBrincat (Points),Vancouver Canucks,Detroit Red Wings
1603975107,Over,62,4723895655,1.467,0.5,Dylan Larkin (Points),Vancouver Canucks,Detroit Red Wings
1603975108,Under,63,4723895656,2.5,0.5,Dylan Larkin (Points),Vancouver Canucks,Detroit Red Wings
1603975155,Over,62,4722940651,1.645,0.5,Brock Boeser (Points),Vancouver Canucks,Detroit Red Wings
1603975156,Under,63,4722940652,2.14,0.5,Brock Boeser (Points),Vancouver Canucks,Detroit Red Wings
1603975143,Over,62,4722940657,1.862,0.5,Conor Garland (Points),Vancouver Canucks,Detroit Red Wings
1603975144,Under,63,4722940658,1.869,0.5,Conor Garland (Points),Vancouver Canucks,Detroit Red Wings
1603975197,Over,62,4724277905,1.434,0.5,Quinn Hughes (Points),Vancouver Canucks,Detroit Red Wings
1603975198,Under,63,4724277906,2.6,0.5,Quinn Hughes (Points),Vancouver Canucks,Detroit Red Wings
1603975185,Over,62,4722280363,1.617,0.5,Elias Pettersson (Points),Vancouver Canucks,Detroit Red Wings
1603975186,Under,63,4722280364,2.2,0.5,Elias Pettersson (Points),Vancouver Canucks,Detroit Red Wings
1603975173,Over,62,4724278227,2.3,0.5,Filip Chytil (Points),Vancouver Canucks,Detroit Red Wings
1603975174,Under,63,4724278228,1.571,0.5,Filip Chytil (Points),Vancouver Canucks,Detroit Red Wings
1603975221,Over,62,4723884129,1.48,0.5,Lucas Raymond (Points),Vancouver Canucks,Detroit Red Wings
1603975222,Under,63,4723884130,2.5,0.5,Lucas Raymond (Points),Vancouver Canucks,Detroit Red Wings
1603975206,Over,62,4723884121,1.909,0.5,Moritz Seider (Points),Vancouver Canucks,Detroit Red Wings
1603975207,Under,63,4723884122,1.833,0.5,Moritz Seider (Points),Vancouver Canucks,Detroit Red Wings
1603975236,Over,62,4723884135,2.23,0.5,Marco Kasper (Points),Vancouver Canucks,Detroit Red Wings
1603975237,Under,63,4723884136,1.591,0.5,Marco Kasper (Points),Vancouver Canucks,Detroit Red Wings
1603993120,Over,62,4723918731,2.68,0.5,Pius Suter (Points),Vancouver Canucks,Detroit Red Wings
1603993121,Under,63,4723918732,1.418,0.5,Pius Suter (Points),Vancouver Canucks,Detroit Red Wings
1603993099,Over,62,4723926724,1.854,0.5,Patrick Kane (Points),Vancouver Canucks,Detroit Red Wings
1603993100,Under,63,4723926725,1.884,0.5,Patrick Kane (Points),Vancouver Canucks,Detroit Red Wings
1603975317,Over,64,4724086879,1.869,0.5,Jared McCann (Points),Seattle Kraken,Calgary Flames
1603975318,Under,65,4724086880,1.862,0.5,Jared McCann (Points),Seattle Kraken,Calgary Flames
1603975302,Over,64,4724086871,1.862,0.5,Oliver Bjorkstrand (Points),Seattle Kraken,Calgary Flames
1603975303,Under,65,4724086872,1.877,0.5,Oliver Bjorkstrand (Points),Seattle Kraken,Calgary Flames
1603975353,Over,64,4724094474,1.934,0.5,Vince Dunn (Points),Seattle Kraken,Calgary Flames
